Price;Close;High;Low;Open;Volume
2005-06-01;10.85368824005127;11.037549354803366;10.302108289527492;10.806240465880059;31616100
2005-07-01;11.061273574829102;11.559475809720356;10.663898009647843;10.841828025677156;24411400
2005-08-01;10.693550109863281;11.185821071444964;10.385139087096857;11.09092554616974;26706100
2005-09-01;9.892868995666504;11.090926521699132;9.578526833516163;10.663895489156179;37149500
2005-10-01;8.748189926147461;10.058935128017211;8.611777744560317;9.857282977243658;59332800
2005-11-01;9.875078201293945;10.076731544968537;8.765985376705837;8.771916490489712;56168700
2005-12-01;9.66834545135498;10.432279209087458;9.570562023618855;10.175597419862529;53753200
2006-01-01;10.083924293518066;10.096147511816525;9.014417171478271;9.705013268792754;59554800
2006-02-01;10.297826766967773;10.676737238879435;9.68667979166607;10.016698552180408;40146200
2006-03-01;11.080095291137695;11.196213554798797;10.047257635725712;10.24893611173159;39965500
2006-04-01;9.888358116149902;11.165655370896307;9.857800068386632;11.067871949394506;37623500
2006-05-01;10.2733793258667;10.334494250566804;9.741681579182208;10.02280918369948;50558200
2006-06-01;10.090036392211914;10.334494941690366;9.802797742283524;10.316160113353115;30920900
2006-07-01;11.025093078613281;11.135098565826837;9.662234886538188;10.083926084534871;40955400
2006-08-01;11.514006614685059;11.611790016305603;10.719516185100607;10.970086297462016;30829100
2006-09-01;12.039596557617188;12.131268375940076;11.501786536294185;11.569013080377163;25612900
2006-10-01;13.830254554748535;14.02582255210183;11.807358536730561;12.088486731527617;58452400
2006-11-01;13.414676666259766;14.655304288612651;13.261889921385146;13.83636724283106;61642000
2006-12-01;14.263982772827148;14.585016953228488;13.54637766406825;13.766695380104654;61753900
2007-01-01;15.334097862243652;15.598478901269752;14.238805329316971;14.377290178088717;78128900
2007-02-01;16.37274169921875;17.29178005680489;15.378165366731855;15.409638822569866;71782900
2007-03-01;17.354724884033203;18.25487947798005;15.63624858684476;16.240547469121296;76222400
2007-04-01;17.81424331665039;18.701808017547823;17.36731410158414;17.36731410158414;89548300
2007-05-01;17.631694793701172;18.544437994846586;17.38619853694211;17.921254358018523;54503200
2007-06-01;15.919512748718262;17.996791436869326;15.674015303293118;17.75758892087919;68923900
2007-07-01;14.421356201171875;17.50580143709856;14.364703024948637;15.98246301110375;79715700
2007-08-01;13.615620613098145;15.069716939255906;13.35753450166098;14.358405499921231;104960200
2007-09-01;14.76756763458252;15.422225966186755;13.200166037605472;13.508610412852988;94341300
2007-10-01;13.14980411529541;15.334095051880736;12.82876996955603;14.767563500202517;103016300
2007-11-01;12.576982498168945;13.892592905701825;12.28742291022419;13.030207871487942;107277400
2007-12-01;12.429609298706055;13.839690858455477;12.29251737879177;13.056311660751616;71243700
2008-01-01;13.715656280517578;13.937613690199493;10.719232494958714;12.442665327644658;91061400
2008-02-01;12.612395286560059;14.237905735465482;12.579755009552033;13.71565383245654;61984700
2008-03-01;12.991029739379883;14.32277411475667;12.344742467263583;12.573228168350411;68392300
2008-04-01;12.240290641784668;14.355412715267448;12.20765036479861;13.062838322330208;73414800
2008-05-01;13.147706031799316;13.382720050647968;12.077088826194508;12.16848261345922;67619200
2008-06-01;11.17620849609375;13.448007476454407;11.156623571295862;13.160768138489471;69231800
2008-07-01;13.088955879211426;13.970257430451104;10.8824390926536;11.071755021207355;96478100
2008-08-01;12.618924140930176;14.329301376830387;12.423079980053522;13.219514478137867;64368800
2008-09-01;11.7767972946167;13.186879282887586;11.59400842756407;12.7625480288421;99973600
2008-10-01;9.798761367797852;12.024862251175884;8.1797785109762;11.659285898798146;111413500
2008-11-01;8.923989295959473;10.125170098784295;7.109162103468999;9.805290604411491;77002800
2008-12-01;10.445052146911621;10.614784393716604;7.99699304997921;8.786900143492346;80469200
2009-01-01;9.811802864074707;11.651084347537289;9.680425944969295;11.104831107592975;77367700
2009-02-01;8.186874389648438;9.237891691332134;7.806571820577539;8.338995549162131;102700500
2009-03-01;7.972524166107178;8.657069255930676;7.163516872210476;8.09007227954016;102895000
2009-04-01;10.34422779083252;10.669213740799156;7.792744093624639;8.00018128863247;85353000
2009-05-01;10.79367733001709;10.994200461522727;9.597453290896839;10.358057976864806;62709100
2009-06-01;11.097917556762695;11.581939433775307;10.696872007953164;10.890480363102155;67126600
2009-07-01;12.155850410461426;12.681359462469231;10.392629648246173;11.160148979349085;76661300
2009-08-01;12.439350128173828;12.964859247953312;11.810122398181456;12.224998157886699;44755700
2009-09-01;12.764333724975586;13.269099845471011;12.100533654682675;12.349459340469268;66960100
2009-10-01;13.089320182800293;14.555212647632803;12.252654036570787;12.750505402543217;101931400
2009-11-01;13.455791473388672;14.36851845894897;12.909539550554902;13.137720967231632;66575400
2009-12-01;14.341850280761719;14.664865481771269;13.932698605559338;14.018836448866741;109668300
2010-01-01;14.155220031738281;15.074017800051243;13.68864356413105;14.59308479642788;115902900
2010-02-01;15.784648895263672;15.899498437827695;14.00447961640676;14.255713504183516;104435300
2010-03-01;16.323007583618164;16.847008823015514;15.590840680586057;15.791828076256033;98480400
2010-04-01;16.523996353149414;17.65813677270315;16.16509113975754;16.437858499524882;106304500
2010-05-01;15.547768592834473;17.27051277356714;14.715108882661779;16.717799968257435;124343200
2010-06-01;15.188871383666992;16.480929847729556;14.456704281777874;15.425748814382294;126246400
2010-07-01;15.188871383666992;16.631670777702016;14.765363042522207;15.246296173867217;124748800
2010-08-01;15.066843032836914;16.179450188538976;14.786897361049887;15.375501783327712;93115500
2010-09-01;16.839832305908203;17.11260104047145;15.152978863124748;15.267828424273032;93175400
2010-10-01;16.74651527404785;17.543285194161164;15.7990058388399;16.997749168320162;125794500
2010-11-01;18.548221588134766;18.698961120994795;16.66755766242913;16.861366806776093;128286900
2010-12-01;18.25391960144043;19.165539183493376;17.973973969595335;18.203673089992822;81894900
2011-01-01;17.561853408813477;19.230526114074955;17.354195851809106;19.037701542831908;81056000
2011-02-01;18.585302352905273;19.200857016261498;17.628597559893112;17.710176139194967;72487900
2011-03-01;18.656906127929688;19.300506226641286;18.095627370422324;18.746709929783677;79585300
2011-04-01;19.99648666381836;20.752342076479056;18.724255925873006;18.746706158116876;91663700
2011-05-01;19.757015228271484;20.243456612636482;19.412764885535186;20.086299219841024;68199400
2011-06-01;20.751567840576172;20.84215371096582;19.000253491427216;19.94384970884054;74518100
2011-07-01;20.125011444091797;21.506435660823232;19.732475239165947;20.796851204197726;78907800
2011-08-01;20.283540725708008;20.751563546400217;17.135704338214733;20.223150637882778;110102800
2011-09-01;19.721500396728516;20.787940385100267;19.2263683752174;20.567034502309447;94298000
2011-10-01;21.511594772338867;22.395215411706747;18.784558360584697;19.812910392597825;91256600
2011-11-01;21.945789337158203;22.24286974200979;20.73461929059181;21.191664837903083;57625700
2011-12-01;21.32398223876953;22.50694013600901;20.840043785018437;22.046048324050897;51638900
2012-01-01;23.81279945373535;24.189195140251904;21.300932837143446;21.746462574769062;69314300
2012-02-01;24.9189395904541;25.187795517112637;23.29045230463873;23.3826315213542;81873100
2012-03-01;26.105560302734375;26.850103205404576;24.96547694901716;25.29897067889974;46658400
2012-04-01;26.05902671813965;26.803572620968442;23.693550074737946;26.07453839929761;74332100
2012-05-01;24.14337730407715;26.423542549227555;23.71681644781979;26.113314858194645;76502500
2012-06-01;25.412429809570312;25.67094240894516;23.61851977495602;24.088540373762736;47254400
2012-07-01;27.551027297973633;27.80953994878739;24.080711314383827;25.5064410964256;68907100
2012-08-01;27.527528762817383;28.10722192850732;26.751996743938875;27.535364109930534;37975700
2012-09-01;28.029773712158203;28.646159066740314;27.326461599463833;27.753188298662646;44273500
2012-10-01;29.064992904663086;29.997475276487947;27.71368477778097;28.21153625093019;46496100
2012-11-01;29.64186668395996;29.705087257585912;27.539830843263054;29.238846077924578;36102400
2012-12-01;29.183931350708008;30.227923466015547;28.331206103579735;30.08447407490203;39444500
2013-01-01;29.988828659057617;30.66622589204565;28.26743978079584;29.63020534273592;62142200
2013-02-01;32.475284576416016;32.92157179017821;29.287526581184995;29.49472951323852;58261400
2013-03-01;35.18952178955078;35.36639493711063;32.303289500933694;32.63291477882564;45361500
2013-04-01;36.70901870727539;36.75725768103717;33.69415185199035;35.157366987071526;58851600
2013-05-01;35.9774055480957;38.976192279386154;35.90504863213939;36.74117231277219;35424700
2013-06-01;36.71390151977539;37.10283675237483;35.47416718169581;36.21962869574825;38477900
2013-07-01;34.05617904663086;38.4155006019065;33.95084452684607;36.835448804321274;65301700
2013-08-01;32.816436767578125;34.9555817808335;32.44370761032526;34.23443094889323;47468100
2013-09-01;34.229923248291016;35.880937070337104;33.02027020516287;33.51066899204096;38583100
2013-10-01;36.27326202392578;36.92712820793735;32.69334037937757;34.16454007287358;68776000
2013-11-01;37.81801986694336;38.00600619008207;35.79103324428455;36.49394052429521;40929900
2013-12-01;39.19743728637695;39.49401045320995;36.44587273237762;37.986418403611786;42057000
2014-01-01;31.173418045043945;39.31277857199609;30.637932600687947;39.18920404095059;88552500
2014-02-01;30.736791610717773;30.90979342954103;28.817285363125222;30.81917253131056;102209400
2014-03-01;33.38968276977539;33.422981644361144;30.667561695721577;31.183681549578903;76675600
2014-04-01;32.648799896240234;33.95575054076026;30.634262464998553;33.398005512377054;87545100
2014-05-01;32.32415008544922;33.13162730037826;31.6665114823852;32.92351405957745;44000400
2014-06-01;32.763816833496094;33.251447015083826;32.18370102911451;32.67974045240442;41913300
2014-07-01;29.779172897338867;33.629784795921225;29.501728840509344;32.76381886372584;78388500
2014-08-01;28.997278213500977;30.24998567916115;28.921611082829948;29.76235555375889;50830900
2014-09-01;26.05175018310547;29.876641764600574;25.465266601924256;29.34965459109898;72771200
2014-10-01;26.408740997314453;27.343712837862757;24.368799930627613;26.026252959235535;124141600
2014-11-01;26.816730499267578;27.122722245093975;26.05175275590144;26.493740472939603;59671500
2014-12-01;26.628488540649414;27.1275037568454;24.86472664609127;26.981240591355483;108470200
2015-01-01;23.143983840942383;26.886598709512008;21.40603370651287;26.80916517394639;138617500
2015-02-01;22.644969940185547;24.477561532863934;21.64693946982682;23.28164443741247;92629500
2015-03-01;19.933732986450195;23.66749016038986;19.576060017244206;23.126619571604326;119545900
2015-04-01;24.5660343170166;26.55504622804125;19.471373630324845;19.933732122040976;194974400
2015-05-01;22.51595687866211;24.757956239537496;22.123389848922333;24.557310757853596;84184400
2015-06-01;22.743549346923828;24.19545305544831;22.336307033197453;22.876345129529607;72145800
2015-07-01;20.547988891601562;23.469505028280587;20.2027194628066;22.973733237699822;112842700
2015-08-01;20.74275779724121;20.893260160115652;18.14880620165893;20.81358233926505;114813700
2015-09-01;18.963720321655273;21.791170839979525;18.324393426688125;20.431473653260284;87473300
2015-10-01;22.133344650268555;22.49352892384001;17.513977692039695;18.729599400656596;142479000
2015-11-01;22.38547706604004;23.466030010592952;20.377446290444084;22.160361654571396;100780000
2015-12-01;24.850343704223633;25.54545842082169;22.207079886185532;22.80158536585923;137429000
2016-01-01;25.234485626220703;25.3625324753046;21.813790811273496;24.42961523181696;109657500
2016-02-01;29.74358558654785;31.426494603995096;23.880843385209893;25.335096305118192;166118000
2016-03-01;31.144699096679688;31.4226106452914;29.38458849932893;30.41286617656416;92442500
2016-04-01;28.80097007751465;32.20076122996111;27.744904199466827;31.07984944949538;99155200
2016-05-01;29.532804489135742;29.560596347246328;27.504046553857396;28.828761752850685;61677100
2016-06-01;29.346677780151367;30.86606369473022;26.99256573828983;29.74997033552974;73118200
2016-07-01;31.3068790435791;31.785203047586386;29.074692010060833;29.346681923015453;65433400
2016-08-01;31.07240104675293;32.113463015210826;30.134507897191355;31.194324580195463;54296500
2016-09-01;28.726430892944336;32.05634425895236;28.707456594570928;31.46815186630887;65512300
2016-10-01;29.912296295166016;31.525073598130476;27.891578830181352;28.527203326325964;83215600
2016-11-01;29.950239181518555;30.813549708873623;28.214130979207017;29.969213476721354;75578000
2016-12-01;26.45249366760254;30.398764743099207;26.183649161562645;30.302748063213883;86808200
2017-01-01;25.165876388549805;30.34115723984559;24.762609605936422;26.56771560147452;135986800
2017-02-01;24.704998016357422;25.73237231905583;24.16730715194222;25.233088860638958;115711000
2017-03-01;24.95578384399414;25.35531009640475;23.971584437760168;25.26760903040001;96082000
2017-04-01;21.847272872924805;25.306586065021683;20.999496527263545;24.99476088088756;127998000
2017-05-01;22.324756622314453;22.470924452931293;21.009242429513282;21.934975121127945;129906500
2017-06-01;21.337997436523438;22.913818063460834;19.236902637160572;22.7156008952862;186983200
2017-07-01;19.841463088989258;21.47674809295233;18.989131921325296;21.347908258238448;140043400
2017-08-01;16.075349807739258;19.900927039323957;15.778025955583939;19.841462646960682;142715000
2017-09-01;15.479999542236328;16.530000686645508;14.350000381469727;16.260000228881836;173120000
2017-10-01;14.119999885559082;16.09000015258789;12.710000038146973;15.430000305175781;321263500
2017-11-01;18.25;19.209999084472656;12.930000305175781;14.180000305175781;262756500
2017-12-01;15.380000114440918;18.420000076293945;14.539999961853027;18.290000915527344;142913400
2018-01-01;15.84000015258789;18.8799991607666;14.789999961853027;15.420000076293945;121711200
2018-02-01;15.899999618530273;18.020000457763672;14.319999694824219;15.739999771118164;134378600
2018-03-01;13.149999618530273;17.020000457763672;12.720000267028809;15.899999618530273;139493700
2018-04-01;14.800000190734863;15.300000190734863;12.210000038146973;13.140000343322754;133251700
2018-05-01;15.520000457763672;15.579999923706055;13.6899995803833;14.680000305175781;85186200
2018-06-01;16.420000076293945;17.979999542236328;15.5;15.579999923706055;81504500
2018-07-01;15.869999885559082;17.729999542236328;14.649999618530273;16.350000381469727;72945000
2018-08-01;15.430000305175781;16.15999984741211;15.0;15.550000190734863;71873400
2018-09-01;15.699999809265137;16.719999313354492;15.170000076293945;15.34000015258789;54431200
2018-10-01;13.579999923706055;16.1200008392334;12.460000038146973;15.699999809265137;122498800
2018-11-01;13.899999618530273;14.760000228881836;12.65999984741211;13.630000114440918;68611800
2018-12-01;9.989999771118164;14.289999961853027;9.09000015258789;14.0;112403900
2019-01-01;11.84000015258789;12.770000457763672;9.260000228881836;9.829999923706055;99808400
2019-02-01;14.420000076293945;17.270000457763672;11.59000015258789;11.850000381469727;217642000
2019-03-01;13.0;15.1899995803833;12.819999694824219;14.569999694824219;80413700
2019-04-01;12.1899995803833;13.75;11.75;13.0600004196167;113649400
2019-05-01;9.850000381469727;12.609999656677246;9.800000190734863;12.5;164458800
2019-06-01;11.210000038146973;12.140000343322754;9.59000015258789;9.789999961853027;231384100
2019-07-01;14.600000381469727;14.75;11.020000457763672;11.300000190734863;97086900
2019-08-01;9.800000190734863;14.770000457763672;9.0600004196167;14.710000038146973;124381700
2019-09-01;11.390000343322754;11.989999771118164;9.199999809265137;9.720000267028809;84270000
2019-10-01;11.9399995803833;13.220000267028809;9.920000076293945;11.470000267028809;99517300
2019-11-01;11.699999809265137;12.449999809265137;11.430000305175781;11.960000038146973;56796900
2019-12-01;13.550000190734863;13.960000038146973;10.829999923706055;11.75;84921700
2020-01-01;14.630000114440918;14.829999923706055;13.069999694824219;13.680000305175781;74555700
2020-02-01;11.789999961853027;14.819999694824219;10.920000076293945;14.75;139258600
2020-03-01;8.8100004196167;12.800000190734863;6.53000020980835;11.8100004196167;162802600
2020-04-01;8.720000267028809;9.630000114440918;7.650000095367432;8.520000457763672;93707100
2020-05-01;9.210000038146973;10.119999885559082;7.539999961853027;8.529999732971191;109402800
2020-06-01;9.670000076293945;10.970000267028809;9.010000228881836;9.210000038146973;92114200
2020-07-01;11.109999656677246;11.960000038146973;9.59000015258789;9.670000076293945;82408500
2020-08-01;10.75;11.920000076293945;10.739999771118164;11.109999656677246;40299800
2020-09-01;11.699999809265137;12.119999885559082;10.539999961853027;10.6899995803833;70018200
2020-10-01;13.770000457763672;14.819999694824219;11.6899995803833;11.729999542236328;136430800
2020-11-01;15.489999771118164;16.030000686645508;13.399999618530273;13.899999618530273;75422000
2020-12-01;17.450000762939453;18.389999389648438;15.180000305175781;15.670000076293945;63551000
2021-01-01;18.1200008392334;19.420000076293945;16.850000381469727;17.600000381469727;40377300
2021-02-01;20.200000762939453;20.540000915527344;17.549999237060547;18.350000381469727;61253700
2021-03-01;19.920000076293945;21.8700008392334;19.229999542236328;20.59000015258789;56563500
2021-04-01;21.459999084472656;23.309999465942383;19.450000762939453;20.09000015258789;59028500
2021-05-01;21.209999084472656;22.450000762939453;19.649999618530273;21.510000228881836;44105800
2021-06-01;20.100000381469727;21.8700008392334;18.829999923706055;21.31999969482422;51085100
2021-07-01;21.719999313354492;21.920000076293945;18.520000457763672;20.190000534057617;59449300
2021-08-01;21.350000381469727;22.709999084472656;20.43000030517578;21.739999771118164;49047800
2021-09-01;18.559999465942383;21.979999542236328;18.530000686645508;21.31999969482422;55051200
2021-10-01;21.809999465942383;21.950000762939453;17.950000762939453;18.639999389648438;78831400
2021-11-01;21.209999084472656;23.299999237060547;21.1299991607666;21.989999771118164;50771000
2021-12-01;21.559999465942383;22.18000030517578;19.65999984741211;21.510000228881836;70426200
2022-01-01;20.920000076293945;23.18000030517578;19.170000076293945;21.639999389648438;72117600
2022-02-01;24.979999542236328;25.709999084472656;20.719999313354492;21.0;86512900
2022-03-01;22.209999084472656;25.559999465942383;22.209999084472656;25.139999389648438;57168000
2022-04-01;24.309999465942383;25.1200008392334;21.540000915527344;22.25;58334300
2022-05-01;25.1200008392334;26.989999771118164;21.06999969482422;24.25;88157900
2022-06-01;22.329999923706055;25.559999465942383;21.329999923706055;25.299999237060547;52642500
2022-07-01;23.200000762939453;24.309999465942383;20.940000534057617;22.270000457763672;66402500
2022-08-01;22.1200008392334;24.3799991607666;22.06999969482422;23.190000534057617;52191800
2022-09-01;18.940000534057617;24.200000762939453;18.260000228881836;22.1200008392334;57971200
2022-10-01;18.959999084472656;20.549999237060547;18.06999969482422;19.030000686645508;74892200
2022-11-01;18.229999542236328;19.190000534057617;16.510000228881836;18.8700008392334;98741100
2022-12-01;17.84000015258789;18.639999389648438;16.209999084472656;18.25;68535200
2023-01-01;20.459999084472656;20.65999984741211;17.639999389648438;17.889999389648438;60615600
2023-02-01;17.989999771118164;21.65999984741211;17.93000030517578;20.610000610351562;70188500
2023-03-01;18.40999984741211;18.440000534057617;15.359999656677246;17.989999771118164;66401500
2023-04-01;18.0;18.43000030517578;16.65999984741211;18.3799991607666;48810900
2023-05-01;17.40999984741211;19.290000915527344;17.389999389648438;17.90999984741211;52155100
2023-06-01;19.540000915527344;19.739999771118164;17.260000228881836;17.389999389648438;49609900
2023-07-01;21.299999237060547;22.639999389648438;19.600000381469727;19.6299991607666;101076600
2023-08-01;22.15999984741211;22.440000534057617;20.309999465942383;21.190000534057617;59888500
2023-09-01;22.030000686645508;22.3799991607666;20.969999313354492;22.219999313354492;56750600
2023-10-01;19.079999923706055;21.989999771118164;16.200000762939453;21.93000030517578;84518000
2023-11-01;19.0;19.90999984741211;18.030000686645508;19.0;60489300
2023-12-01;18.8799991607666;19.719999313354492;18.190000534057617;19.0;51325100
2024-01-01;17.889999389648438;19.110000610351562;16.979999542236328;18.799999237060547;53525900
2024-02-01;19.700000762939453;19.920000076293945;17.8799991607666;17.959999084472656;78247500
2024-03-01;19.809999465942383;20.479999542236328;19.06999969482422;19.600000381469727;55316400
2024-04-01;18.31999969482422;20.06999969482422;17.940000534057617;19.719999313354492;64568100
2024-05-01;17.790000915527344;19.149999618530273;17.360000610351562;18.31999969482422;62920200
2024-06-01;16.260000228881836;17.969999313354492;16.079999923706055;17.829999923706055;80636300
2024-07-01;19.290000915527344;19.739999771118164;15.869999885559082;16.329999923706055;113973500
2024-08-01;18.979999542236328;19.719999313354492;17.899999618530273;19.299999237060547;47806300
2024-09-01;19.049999237060547;19.799999237060547;18.010000228881836;18.93000030517578;49880100
2024-10-01;20.3799991607666;20.600000381469727;17.700000762939453;19.06999969482422;58943600
2024-11-01;19.020000457763672;20.479999542236328;17.959999084472656;20.420000076293945;81143200
2024-12-01;17.729999542236328;20.219999313354492;17.56999969482422;18.93000030517578;59695200
2025-01-01;18.639999389648438;19.190000534057617;17.600000381469727;17.780000686645508;49370600
2025-02-01;21.299999237060547;22.06999969482422;17.719999313354492;18.020000457763672;97719500
2025-03-01;19.43000030517578;21.5;19.010000228881836;21.420000076293945;81060700
2025-04-01;15.890000343322754;19.90999984741211;13.949999809265137;19.420000076293945;113020800
2025-05-01;18.940000534057617;20.280000686645508;15.739999771118164;15.880000114440918;100346000
2025-06-01;19.719999313354492;19.84000015258789;18.260000228881836;18.889999389648438;55383800
2025-07-01;17.010000228881836;20.600000381469727;16.809999465942383;19.729999542236328;104329400
2025-08-01;18.299999237060547;18.790000915527344;16.729999542236328;16.90999984741211;73986300
2025-09-01;16.829999923706055;19.079999923706055;16.559999465942383;18.09000015258789;61627400
2025-10-01;18.3799991607666;19.440000534057617;16.75;16.850000381469727;109952200
2025-11-01;21.1200008392334;21.450000762939453;18.1200008392334;18.299999237060547;65997100
2025-12-01;21.264999389648438;21.389999389648438;20.149999618530273;21.049999237060547;16611838
